t_id_predio;numero_predial;vigencia_actualizacion_catastral
867348;470010110000000130005000000000;2023-02-02
926803;470010107000000100908901040176;2023-01-04
1044825;470010104000000300904901020005;2023-01-04
980253;470010108000000180902901000146;2023-01-04
995953;470010110000001930002500000001;2023-02-02
984931;470010110000000640903900010700;2023-02-02
3007584;470010110000000640905901010809;2023-02-02
3018804;470010104000000290901901090156;2023-01-04
1066517;470010110000002280012000000000;2023-02-02
716553;470010001000000022268000000000;2022-07-20
987190;470010110000000380903901000833;2023-02-02
785771;470010107000001270017000000000;2023-01-04
977160;470010110000000190906900000338;2023-02-02
3018483;470010110000000710901901010052;2023-02-02
1004488;470010108000000160902901030165;2023-01-04
959007;470010107000000250002000000000;2023-01-04
1042851;470010108000000010901904021633;2023-01-04
3008271;470010104000000560901901040050;2023-01-04
3014877;470010108000000010901901050420;2023-01-04
1032804;470010108000000110021000000000;2023-01-04
1010261;470010108000000010901903080935;2023-01-04
1007674;470010107000000600902901110141;2023-01-04
800910;470010107000000270906901010264;2023-01-04
786686;470010107000000080904901060143;2023-01-04
3022560;470010107000000490905902000499;2023-01-04
1015599;470010110000000730046000000000;2023-02-02
1007640;470010110000002530901901020021;2023-02-02
3013002;470010107000000690907901140470;2023-01-04
923672;470010107000000560801800000071;2023-01-04
3008097;470010104000000610901901080031;2023-01-04
3011229;470010107000000280904902010171;2023-01-04
675732;470010110000000910901901110143;2023-02-02
3022356;470010107000000690906901010201;2023-01-04
959979;470010115000006560901900000158;2023-01-18
3010224;470010107000000630903901100148;2023-01-04
880228;470010107000001350014000000000;2023-01-04
659948;470010002000000070905912010221;2023-01-21
671783;470010110000000620903901080665;2023-02-02
997912;470010108000000010901902040330;2023-01-04
672216;470010107000001230002000000000;2023-01-04
972561;470010104000000300903901010047;2023-01-04
689398;470010107000000500902901010051;2023-01-04
803864;470010104000000290901901150200;2023-01-04
663178;470010110000000830901902070717;2023-02-02
3016464;470010107000000120902901000163;2023-01-04
3010353;470010110000000190901902040179;2023-02-02
813762;470010107000000320902901070091;2023-01-04
1017822;470010107000000250901901040031;2023-01-04
861137;470010108000000060902901160071;2022-11-28
760927;470010110000002180001000000000;2023-02-02
955431;470010110000000580901903020041;2023-02-02
3015762;470010110000000400904901161223;2023-02-02
724805;470010110000000320005901050510;2024-05-15
840093;470010110000001100004000000000;2023-01-04
800220;470010002000000076901904020412;2023-01-21
1060214;470010107000000210100000000000;2023-01-04
1024519;470010110000000690901901050013;2023-02-02
988951;470010110000000380901902020120;2023-02-02
739295;470010101000000560029000000000;2023-01-18
1025170;470010107000000300902901030115;2023-01-04
1029339;470010107000000630903901010196;2023-01-04
964414;470010107000000490904901010164;2023-01-04
1056942;470010110000000730901901060093;2023-02-02
968325;470010107000000120902901000101;2023-01-04
982428;470010110000000570902900000164;2023-02-02
3008943;470010107000000930901901010056;2023-01-04
698563;470010002000000070905908040155;2023-01-21
1064214;470010107000000590009000000000;2023-01-04
1060928;470010107000000080912900000000;2023-01-04
750145;470010110000000530902901020061;2023-02-02
975807;470010104000000290901901020223;2023-01-04
3021633;470010107000000690907901020384;2023-01-04
1056322;470010107000000300904900000000;2023-01-04
1007446;470010107000000080910901100436;2023-01-04
746310;470010110000000170801800000042;2023-02-02
3008892;470010107000000480901901010034;2023-01-04
1046408;470010110000000730901901160255;2023-02-02
948447;470010104000000540901901010036;2023-01-04
3010347;470010110000001820902901030062;2023-02-02
748868;470010110000000400904901000701;2023-02-02
835975;470010108000000010901904151228;2023-01-04
809273;470010110000001020001000000000;2023-01-04
3011340;470010110000002430901901010051;2023-01-04
1066256;470010110000000640902902010159;2023-02-02
3022701;470010110000000620902901050347;2023-02-02
796082;470010108000000010901904021463;2023-01-04
751204;470010110000000620902901040340;2023-02-02
968695;470010107000000080911900000490;2023-01-04
825237;470010107000000190905901100247;2023-01-04
3022992;470010110000000580902901990090;2023-02-02
818231;470010110000000910901901080098;2023-02-02
685701;470010107000000490902901030009;2023-01-04
3011484;470010002000000076901908010093;2023-01-21
928289;470010107000000450801800000000;2023-01-04
1041919;470010108000000010901901140559;2023-01-04
800278;470010107000000320904901020161;2023-01-04
3014841;470010110000000640903900000323;2023-02-02
891405;470010110000000600004000000000;2023-02-02
3013881;470010002000000076901905060507;2023-01-21
989117;470010107000000740901902040188;2023-01-04
803549;470010110000000710901901020132;2023-02-02
3021129;470010110000000400904902071114;2023-02-02
1052878;470010110000000640903902080525;2023-02-02
982292;470010110000000870902901020175;2023-02-02
3019950;470010104000000020902901020098;2023-01-04
684192;470010108000000060902901060007;2023-01-04
663180;470010110000001220007000000000;2023-02-02
758545;470010108000000010901904011404;2023-01-04
3017565;470010104000000650901901010366;2023-01-04
1029150;470010110000000630901901020212;2023-02-02
1060492;470010110000000830901902030318;2023-02-02
955220;470010107000000240901901010015;2023-01-04
716497;470010107000000280905901010485;2023-01-04
956931;470010107000000630904901000259;2023-01-04
1007988;470010108000000160902901070089;2023-01-04
3021543;470010110000000540902901090135;2023-02-02
951576;470010108000000010901901020065;2023-01-04
758355;470010110000000830901901101006;2023-02-02
672291;470010107000000220903901010054;2023-01-04
3020550;470010107000000430901901010028;2023-01-04
984431;470010110000000380901902010283;2023-02-02
886742;470010108000000060901900000000;2023-01-04
722774;470010110000000320005901020231;2024-05-15
3007137;470010104000000620904901080125;2023-01-04
1056426;470010110000000480904901050133;2023-02-02
760277;470010110000001240005000000000;2023-02-02
3021777;470010110000000380906901021526;2023-02-02
980898;470010110000000380901901020400;2023-02-02
944457;470010107000000300901901000020;2023-01-04
1033462;470010110000000620903901990546;2023-02-02
946635;470010104000000300904901002005;2023-01-04
930097;470010110000001410014000000000;2023-02-02
3019566;470010107000000490905901000522;2023-01-04
693324;470010110000000530902901060244;2023-02-02
830390;470010110000000460801800000042;2023-02-02
773220;470010110000000460801800000102;2023-02-02
980874;470010110000000710901901010106;2023-02-02
3020472;470010107000000280904902030304;2023-01-04
3008718;470010110000000530902901020048;2023-02-02
3007686;470010104000000290901901100164;2023-01-04
3016878;470010107000000120902902080305;2023-01-04
1020761;470010107000000490905902070378;2023-01-04
1000841;470010108000000010901904021654;2023-01-04
938275;470010002000000070905907050137;2023-01-21
957725;470010108000000130003000000000;2023-01-04
3010518;470010110000000400904901111009;2023-02-02
768675;470010107000001480007500000001;2023-01-04
1053423;470010107000000490905902000584;2023-01-04
660748;470010104000000610011000000000;2023-01-04
3023241;470010107000000600901902050057;2023-01-04
672264;470010107000000270904900000183;2023-01-04
794099;470010110000000380904901000029;2023-02-02
663292;470010107000000190903901020074;2023-01-04
801644;470010107000000740901901020104;2023-01-04
660820;470010104000000270901901170079;2023-01-04
3007110;470010110000000610902900000108;2023-02-02
1037824;470010104000000010901901030101;2023-01-04
957053;470010110000000490802800000014;2023-02-02
671868;470010110000000640903903100593;2023-02-02
966934;470010107000000460903901010147;2023-01-04
752705;470010110000000640901901110106;2023-02-02
956246;470010110000001590901901000052;2023-02-02
691359;470010107000000020008000000000;2023-01-04
760933;470010110000002180007000000000;2023-02-02
659922;470010002000000070905917050337;2023-01-21
699551;470010108000000060902902070091;2022-11-28
1056607;470010110000000630901901020189;2023-02-02
1003859;470010104000000650901901010365;2023-01-04
926127;470010110000000310003000000000;2023-02-02
3023922;470010107000000080908901010313;2023-01-04
985759;470010110000000350901907020025;2023-02-02
3017136;470010107000000120902901000081;2023-01-04
678076;470010002000000070905902030030;2023-01-21
976821;470010108000000020902901000094;2023-01-04
886683;470010104000000910903901120176;2018-01-23
984348;470010110000000530902901110307;2023-02-02
955864;470010108000000010901901020107;2023-01-04
985301;470010108000000060901901150080;2023-01-04
952982;470010108000000090006500000007;2023-01-04
3022647;470010107000000490905902000587;2023-01-04
1004417;470010104000000540901901010122;2023-01-04
679513;470010107000000080912901040555;2023-01-04
3010593;470010110000000580902901980108;2023-02-02
658439;470010104000000540901901020222;2023-01-04
818267;470010107000000080027500000001;2023-01-04
952728;470010110000000530902901010152;2023-02-02
676195;470010107000000190902901100058;2023-01-04
3012948;470010002000000076901908020169;2023-01-21
662778;470010104000000570008000000000;2023-01-04
689544;470010104000000020903901170319;2023-01-04
967413;470010104000000540901901050211;2023-01-04
1066690;470010002000000070903917050337;2023-01-23
758358;470010110000000830901901101002;2023-02-02
753934;470010110000000640903904011226;2023-02-02
719589;470010104000000300905901020024;2023-01-04
1024693;470010110000000380901902020170;2023-02-02
664688;470010110000000730901901040048;2023-02-02
926081;470010110000000380903900001465;2023-02-02
975831;470010107000000570903901010072;2023-01-04
753095;470010110000000640903900010439;2023-02-02
744128;470010110000000630050000000000;2023-02-02
1052459;470010106000000560901904010194;2023-01-21
1003958;470010107000000300901901030065;2023-01-04
774835;470010108000000010901904021649;2023-01-04
3023514;470010107000000630903901110153;2023-01-04
1025071;470010110000000580901901020016;2023-02-02
3024990;470010110000000540902901050123;2023-02-02
1029802;470010104000000750901901010029;2023-01-04
1066196;470010110000000390002000000000;2023-02-02
1008038;470010108000000060902902080099;2022-11-28
984849;470010110000000530902901010151;2023-02-02
746751;470010110000000250152500000005;2023-02-02
966665;470010104000000570001500000002;2023-01-04
662990;470010104000000300904901012014;2023-01-04
980370;470010108000000180902901000154;2023-01-04
968647;470010002000000070905913020245;2023-01-21
664804;470010110000000480904901080160;2023-02-02
1058910;470010002000000040901901010179;2023-01-21
982795;470010110000000680902901030039;2023-02-02
3007812;470010104000000130901901050036;2023-01-04
968617;470010107000000120902901030242;2023-01-04
991158;470010110000000570902900000209;2023-02-02
3008088;470010107000000170903901110140;2023-01-04
978595;470010108000000160902901010142;2023-01-04
887443;470010104000000630901901150055;2023-01-04
717325;470010110000000610902900000132;2023-02-02
718266;470010107000000520013500000003;2023-01-04
675722;470010110000000200002000000000;2023-02-02
3022254;470010107000000570902901010042;2023-01-04
966768;470010107000000100910901010128;2023-01-04
3018666;470010104000000020902901020094;2023-01-04
694284;470010104000000300903901030087;2023-01-04
918142;470010107000000080912901170580;2023-01-04
912228;470010002000000070905907020127;2023-01-21
965062;470010104000000010901901020090;2023-01-04
977435;470010110000000400903901010352;2023-02-02
801933;470010002000000070902915020288;2022-12-20
936636;470010104000000300904901010060;2023-01-04
3013863;470010107000000490905902000575;2023-01-04
826811;470010110000000530902901010143;2023-02-02
1057037;470010107000000630903901010251;2023-01-04
3023583;470010104000000020902901200192;2023-01-04
1000341;470010110000000480904901010041;2023-02-02
664895;470010107000000690904901010100;2023-01-04
926353;470010107000000710010000000000;2023-01-04
959268;470010107000000480901901010048;2023-01-04
3007536;470010110000000610901901990040;2023-02-02
827356;470010107000000190905901010174;2023-01-04
721663;470010002000000070902916030309;2022-12-20
3013743;470010110000000540901901030026;2023-02-02
775942;470010108000000010901904031525;2023-01-04
3012549;470010107000000460903901070196;2023-01-04
3024432;470010107000000490905902000597;2023-01-04
1052802;470010110000000620902901990156;2023-02-02
3014946;470010107000000280904901020239;2023-01-04
733073;470010002000000071741000000000;2022-07-20
972425;470010104000000300901901010027;2023-01-04
777639;470010107000000100902901080100;2023-01-04
682092;470010104000000290901901020038;2023-01-04
1035371;470010104000000280902902090219;2023-01-04
